Gene name	Human gene name
Sirpb1c	SIRPA
Rsph9	RSPH9
Akt3	AKT3
Slc35e3	SLC35E3
Plag1	PLAG1
Ipo5	IPO5
Fam26e	CALHM5
Btbd18	BTBD18
Adam12	ADAM12
Ptgdr2	PTGDR2
Nxpe2	NXPE2
Fam26d	CALHM4
Susd5	SUSD5
Ccdc86	CCDC86
Engase	ENGASE
Wdfy4	WDFY4
Trappc3l	TRAPPC3L
Tmx2	TMX2
Slc2a3	SLC2A14
Slc2a3	SLC2A3
Olfr554	OR52M1
Calb1	CALB1
Tekt4	MAFIP
Tekt4	TEKT4
Mylip	MYLIP
Tmprss15	TMPRSS15
Shisa6	SHISA6
Pabpc1l	PABPC1L
Smim13	SMIM13
Nxpe4	NXPE4
Nckap1	NCKAP1
Brf1	BRF1
Dnmt3b	DNMT3B
Dnah9	DNAH9
Fbxo40	FBXO40
Phf13	PHF13
Bloc1s1	AC009779.3
Bloc1s1	BLOC1S1
Tulp3	TULP3
Pigt	PIGT
Bbs9	BBS9
Gm7173	CFAP47
Sdccag8	SDCCAG8
Rdh5	RDH5
Wnt16	WNT16
Gm34653	AL161911.1
4930435E12Rik	C3orf30
4930435E12Rik	AC083800.1
Wrn	WRN
Wwp2	WWP2
Lrrc18	LRRC18
Kcnk13	KCNK13
Btbd6	BTBD6
Fam228a	FAM228A
Ccm2	CCM2
Tnf	TNF
Oscp1	OSCP1
Egfl8	EGFL8
Washc2	WASHC2A
Washc2	WASHC2C
Samd11	SAMD11
Cdk3-ps	CDK3
H2bfm	H2BFWT
H2bfm	H2BFM
Nfib	NFIB
Ctnnd1	CTNND1
Saa4	SAA4
Bcl7a	BCL7A
Ifna7	IFNA6
Ifna7	IFNA14
Ifna7	IFNA21
Ifna7	IFNA8
Ifna7	IFNA10
Ifna7	IFNA5
Ifna7	IFNA7
Ifna7	IFNA2
Ifna7	IFNA4
Ifna7	IFNA16
Ifna7	IFNA17
Ifna7	IFNA13
Ifna7	IFNA1
Ampd1	AMPD1
Adcy10	ADCY10
Itsn2	ITSN2
Ube2h	UBE2H
Olfr1310	OR4F6
Serhl	SERHL2
Cdk4	CDK4
Vtcn1	VTCN1
Rack1	RACK1
Gon4l	YY1AP1
Gon4l	GON4L
Ids	IDS
Ids	AC244197.3
Endog	ENDOG
Olfr1192-ps1	OR4P4
Sdr9c7	SDR9C7
Sptlc1	SPTLC1
Cdc27	CDC27
Spout1	SPOUT1
Efemp1	EFEMP1
Gm4881	AC010616.1
Bmp2k	BMP2K
Rabac1	RABAC1
Ldhb	LDHB
Cacng4	CACNG4
Zfp64	ZFP64
Gbx2	GBX2
Olfr1193	OR4S2
Bcl2l14	BCL2L14
Trim41	TRIM41
Myct1	MYCT1
L3mbtl4	L3MBTL4
Gbf1	GBF1
Igdcc4	IGDCC4
Tspan31	TSPAN31
Vip	VIP
Lyve1	LYVE1
Paqr3	PAQR3
Cfap97	CFAP97
Nit1	NIT1
Tradd	TRADD
Hsd17b6	HSD17B6
Vps29	VPS29
Gm7073	CXorf66
Klhl21	KLHL21
Kcnj8	KCNJ8
Tmsb15b1	TMSB15A
Tmsb15b1	TMSB15B
Tmsb15b1	TMSB15B
Osgep	OSGEP
Cep192	CEP192
Tmsb15b2	TMSB15A
Tmsb15b2	TMSB15B
Tmsb15b2	TMSB15B
Kcnh2	KCNH2
Atp11c	ATP11C
Evpl	EVPL
Map4	MAP4
Tmsb15l	TMSB15A
Tmsb15l	TMSB15B
Tmsb15l	TMSB15B
Tead1	TEAD1
Zfp933	ZNF124
Ntsr1	NTSR1
Rrp7a	RRP7A
Msto1	MSTO1
Snx25	SNX25
Pllp	PLLP
Psmd5	PSMD5
Plch2	PLCH2
Mettl7b	METTL7B
Myo1c	MYO1C
Mrgbp	MRGBP
Zbtb48	ZBTB48
Pign	PIGN
Itga7	ITGA7
Nup107	NUP107
Btbd3	BTBD3
Olfr555	OR51H1
Asb18	ASB18
Impdh2	IMPDH2
Fam216a	FAM216A
Sugp1	SUGP1
D6Wsu163e	C12orf4
Dedd	DEDD
Rln3	RLN3
Tmem72	TMEM72
Bcl11b	BCL11B
Lsm10	LSM10
Tkt	TKT
Tmem132b	TMEM132B
Gpn3	GPN3
Xylt2	XYLT2
Pom121l2	POM121L2
Enpp2	ENPP2
Bdh2	BDH2
C1ql2	C1QL2
Dtx1	DTX1
Rhno1	RHNO1
Tmem54	TMEM54
Ube2e2	UBE2E2
Serpina3i	SERPINA3
Cab39l	CAB39L
Wbp2	WBP2
Pycr1	PYCR1
Rc3h2	RC3H2
Slc8a3	SLC8A3
Nosip	NOSIP
Pdcd5	PDCD5
Rnf165	RNF165
Trim45	TRIM45
Rbm19	RBM19
Srp68	SRP68
Dync1i2	DYNC1I2
Ndufaf3	NDUFAF3
Grik4	GRIK4
Cacng5	CACNG5
Olfr556	OR52I2
Olfr556	OR52I1
Stk40	STK40
Trpc6	TRPC6
Tm6sf2	TM6SF2
Sort1	SORT1
Igsf11	IGSF11
Cdadc1	CDADC1
Capzb	CAPZB
Hpca	HPCA
Lekr1	LEKR1
Rfx1	RFX1
Syt2	SYT2
Nedd9	NEDD9
Miip	MIIP
Slc16a7	SLC16A7
Mageb16	MAGEB16
Mrpl36	MRPL36
Zfp236	ZNF236
Mfsd4b4	MFSD4B
Abcc9	ABCC9
Ndufs6	NDUFS6
Tmem82	TMEM82
Ccl25	CCL25
Ifna11	IFNA6
Ifna11	IFNA14
Ifna11	IFNA21
Ifna11	IFNA8
Ifna11	IFNA10
Ifna11	IFNA5
Ifna11	IFNA7
Ifna11	IFNA2
Ifna11	IFNA4
Ifna11	IFNA16
Ifna11	IFNA17
Ifna11	IFNA13
Ifna11	IFNA1
Lta	LTA
Dhrs7	DHRS7
Mef2d	MEF2D
Tas1r1	TAS1R1
Slc19a3	SLC19A3
Trim68	TRIM68
Ppp1r12b	PPP1R12B
Avl9	AVL9
Fbxw14	FBXW12
Cenph	CENPH
Nfkbil1	NFKBIL1
Pigp	PIGP
Kcnc2	KCNC2
Olfr1195	OR4C16
Eid2	EID2
Prpf3	PRPF3
Notch1	NOTCH1
Atp6v1g2	ATP6V1G2
Eid2b	EID2B
Zmat1	ZMAT1
D7Ertd443e	C10orf90
Selenov	SELENOV
Prrg2	PRRG2
Elavl1	ELAVL1
Tomm34	TOMM34
Atxn1	ATXN1
Stra6	STRA6
Prss16	PRSS16
Park7	PARK7
Slc25a34	SLC25A34
Tex52	TEX52
Vwa8	VWA8
Ddx60	DDX60
Ovol3	OVOL3
Rabep2	RABEP2
Gm44596	NRIP2
Gnao1	GNAO1
1110032F04Rik	C3orf80
Itfg2	ITFG2
Sp2	SP2
Fbxw28	FBXW12
Pgr	PGR
1110012L19Rik	CXorf40A
1110012L19Rik	CXorf40B
Gm35339	WDR97
Prkca	PRKCA
Fbxo5	FBXO5
Gmpr	GMPR
Lage3	LAGE3
Stk4	STK4
Mlxip	MLXIP
Rundc3b	RUNDC3B
Ythdc2	YTHDC2
Tmem47	TMEM47
Sptlc3	SPTLC3
Gm5150	AL049634.2
Gm5150	SIRPG
Gm5150	SIRPB1
Gm5150	SIRPA
Ift80	IFT80
Neu1	NEU1
Cdv3	CDV3
Iqca	IQCA1
Ppm1f	PPM1F
Grk2	GRK2
Dll3	DLL3
Mgst3	MGST3
Saa1	SAA1
Saa1	SAA2
Unc80	UNC80
Nrip2	NRIP2
Atp2a1	ATP2A1
Psmc1	PSMC1
Prr15l	PRR15L
Slc9b2	SLC9B2
Lrrc37a	LRRC37B
Lrrc37a	LRRC37A3
Lrrc37a	LRRC37A
Lrrc37a	LRRC37A2
Serpina3j	SERPINA3
2210016F16Rik	C9orf64
Mfsd4b2	MFSD4B
Xirp2	XIRP2
Slc8a2	SLC8A2
Cdk5rap3	CDK5RAP3
Csl	CS
Ifna6	IFNA6
Ifna6	IFNA14
Ifna6	IFNA21
Ifna6	IFNA8
Ifna6	IFNA10
Ifna6	IFNA5
Ifna6	IFNA7
Ifna6	IFNA2
Ifna6	IFNA4
Ifna6	IFNA16
Ifna6	IFNA17
Ifna6	IFNA13
Ifna6	IFNA1
Gpx2	GPX2
Lrrc52	LRRC52
Apoh	APOH
Trp53bp1	TP53BP1
Ifna5	IFNA6
Ifna5	IFNA14
Ifna5	IFNA21
Ifna5	IFNA8
Ifna5	IFNA10
Ifna5	IFNA5
Ifna5	IFNA7
Ifna5	IFNA2
Ifna5	IFNA4
Ifna5	IFNA16
Ifna5	IFNA17
Ifna5	IFNA13
Ifna5	IFNA1
Ccl22	CCL22
Rab15	RAB15
Gm884	LRRC37B
Gm884	LRRC37A3
Gm884	LRRC37A
Gm884	LRRC37A2
Mfsd4b3	MFSD4B
Renbp	RENBP
Ndufs7	NDUFS7
Vav1	VAV1
Mfsd4b5	MFSD4B
Opn4	OPN4
Cd33	CD33
Phldb2	PHLDB2
Ogfr	OGFR
Ms4a10	MS4A10
Ddost	DDOST
Nt5m	NT5M
Cyp4f15	CYP4F11
Cyp4f15	CYP4F12
Cyp4f15	CYP4F8
Cyp4f15	CYP4F2
Saa2	SAA1
Saa2	SAA2
Foxm1	FOXM1
Cnst	CNST
Kbtbd2	KBTBD2
Fgf6	FGF6
Cdc34b	CDC34
Foxj2	FOXJ2
Enox2	ENOX2
Rasef	RASEF
Churc1	CHURC1
Fgf23	FGF23
Tmem92	TMEM92
Plekhm2	PLEKHM2
Kitl	KITLG
Chchd7	CHCHD7
Bcl2a1c	BCL2A1
Bcl2a1c	ST20
Odf3b	ODF3B
Chic2	CHIC2
Mxd4	MXD4
Cxcl12	CXCL12
Fntb	CHURC1-FNTB
Fntb	FNTB
Insl5	INSL5
Cops3	COPS3
Fbxo48	FBXO48
Tcfl5	TCFL5
March2	MARCH2
Rpl38	RPL38
Crtap	CRTAP
Clmp	CLMP
Lpcat1	LPCAT1
Lep	LEP
Sox8	SOX8
Col9a3	COL9A3
Bbx	BBX
Nol9	NOL9
Herc1	HERC1
Eva1b	EVA1B
Olfr557	OR51D1
Ifitm5	IFITM5
Thsd4	THSD4
Gm45717	IFITM2
Gm45717	IFITM1
Gm45717	IFITM3
Hapln4	HAPLN4
Rxrg	RXRG
Thop1	THOP1
Pnpo	PNPO
Naa11	NAA11
Adgrl2	ADGRL2
Lman2l	LMAN2L
Atp1a3	ATP1A3
Gk2	GK2
Cep164	CEP164
Ism1	ISM1
Lyzl6	LYZL6
Mier1	MIER1
Mgat4c	MGAT4C
Celf2	CELF2
5830411N06Rik	SCART1
Apmap	APMAP
Plcxd2	PLCXD2
Sh3d21	SH3D21
Abcb1a	ABCB1
C3ar1	C3AR1
Ccdc33	CCDC33
Ifna4	IFNA6
Ifna4	IFNA14
Ifna4	IFNA21
Ifna4	IFNA8
Ifna4	IFNA10
Ifna4	IFNA5
Ifna4	IFNA7
Ifna4	IFNA2
Ifna4	IFNA4
Ifna4	IFNA16
Ifna4	IFNA17
Ifna4	IFNA13
Ifna4	IFNA1
Zscan29	ZSCAN29
Pink1	PINK1
Hnrnpm	HNRNPM
Fam26f	CALHM6
Atxn7l3b	ATXN7L3B
Gpc5	GPC5
Ppm1a	PPM1A
Necap1	NECAP1
Lrig3	LRIG3
Wdr62	WDR62
Fer1l5	FER1L5
Fam3c	FAM3C
Tubgcp4	TUBGCP4
Ifna1	IFNA6
Ifna1	IFNA14
Ifna1	IFNA21
Ifna1	IFNA8
Ifna1	IFNA10
Ifna1	IFNA5
Ifna1	IFNA7
Ifna1	IFNA2
Ifna1	IFNA4
Ifna1	IFNA16
Ifna1	IFNA17
Ifna1	IFNA13
Ifna1	IFNA1
Rprml	RPRML
Wnk1	WNK1
Agap2	AGAP2
Ccl20	CCL20
Gosr2	GOSR2
Gosr2	AC005670.2
Tshz2	TSHZ2
Fkbp9	FKBP9
Fbxl8	FBXL8
Fbxl8	AC074143.1
Apbb1	APBB1
Mapk1	MAPK1
Iqcc	IQCC
Epb41l3	EPB41L3
Ttyh2	TTYH2
Trim47	TRIM47
Odf2	ODF2
Olfr558	OR51E1
Gsx2	GSX2
Ccnb1	CCNB1
Lrp6	LRP6
Cbll1	CBLL1
Ccdc28b	CCDC28B
Slfn9	SLFN11
Slfn9	SLFN13
Wfdc2	WFDC2
B3galt1	B3GALT1
Cnrip1	CNRIP1
Rbm28	RBM28
Lhx5	LHX5
Galr2	GALR2
Plek	PLEK
Zfp217	ZNF217
Kcns1	KCNS1
Gamt	GAMT
Hsf4	HSF4
Atp5a1	ATP5A1
Polq	POLQ
Tmem234	TMEM234
Cda	CDA
Slc10a3	SLC10A3
Prim1	PRIM1
Trim65	TRIM65
Tmem132c	TMEM132C
Nt5c3	NT5C3A
Myl4	MYL4
Wdr78	WDR78
Mfn2	MFN2
Zfand4	ZFAND4
Ubl4a	UBL4A
Antxr2	ANTXR2
Gtpbp2	GTPBP2
Tigar	TIGAR
Tmem185a	TMEM185A
Synj2bp	SYNJ2BP
Ncan	NCAN
Os9	OS9
Larp4b	LARP4B
Kiz	KIZ
Hipk3	HIPK3
Ccnd2	CCND2
Wfdc5	WFDC5
Rbfox3	RBFOX3
Hdx	HDX
Gm20498	SYNJ2BP-COX16
Wfdc12	WFDC12
Fndc5	FNDC5
Pafah1b3	PAFAH1B3
Dtwd1	DTWD1
Ehmt1	EHMT1
Fam196a	FAM196A
Cox16	COX16
Gm4302	ALYREF
Slfn8	SLFN11
Slfn8	SLFN13
Dock1	DOCK1
Dot1l	DOT1L
Gm4305	ALYREF
Gm4301	ALYREF
Oas2	OAS2
Gm4303	ALYREF
Klrg2	KLRG2
Gm4307	ALYREF
Dcdc2b	DCDC2B
Krt12	KRT12
Man2b1	MAN2B1
Man2b1	AC010422.5
Man2b1	AC010422.3
Uts2	UTS2
Zcchc13	ZCCHC13
Gm4312	ALYREF
Per3	PER3
Creb3l3	CREB3L3
Arhgef12	ARHGEF12
Fam43b	FAM43B
Mtrf1l	MTRF1L
Gchfr	GCHFR
Sdsl	SDSL
Slc16a2	SLC16A2
Exoc7	EXOC7
Rfxank	RFXANK
Olfr1199	OR4C16
Ankrd24	ANKRD24
Spint3	SPINT3
Maea	MAEA
Wfdc6a	WFDC6
Sccpdh	SCCPDH
Pdgfra	AC058822.1
Dcaf15	DCAF15
Psmd2	PSMD2
Prkd1	PRKD1
Acss1	ACSS1
Zfp637	ZNF32
Wnt9b	WNT9B
Mast3	MAST3
Mzt1	MZT1
Gm996	C9orf172
Jph4	JPH4
Nr2c2ap	NR2C2AP
Mul1	MUL1
Tnfrsf9	TNFRSF9
Dse	DSE
Eppin	EPPIN-WFDC6
Eppin	EPPIN
Kcnv2	KCNV2
Zbtb26	ZBTB26
Zfyve28	ZFYVE28
Fancm	FANCM
Zbtb6	ZBTB6
Oas3	OAS3
Clec4a1	CLEC4A
Hps5	HPS5
Nacad	NACAD
Kyat1	KYAT1
Nrde2	NRDE2
Mapk14	MAPK14
Wnt3	WNT3
Lyzl4	LYZL4
Ehf	EHF
BC048671	C3orf22
Slc30a5	SLC30A5
Slc9b1	SLC9B1
Dnaic2	DNAI2
Decr1	DECR1
Dnajc17	DNAJC17
Gbp10	GBP6
Slamf1	SLAMF1
Chst13	CHST13
Cx3cl1	CX3CL1
Wfdc8	WFDC8
Krt20	KRT20
Zfp719	ZNF175
Zfp719	ZNF484
Zfp719	ZNF81
Lsamp	LSAMP
Gbp6	GBP6
Zfp687	ZNF687
Zfyve19	ZFYVE19
Daw1	DAW1
Setd3	SETD3
Taf12	TAF12
Foxn1	FOXN1
Wfdc6b	WFDC6
Olfr1201	OR4C11
Rexo2	REXO2
Marco	MARCO
Tasp1	TASP1
Gm43302	GBP6
Rgs17	RGS17
Trpv1	TRPV1
Uroc1	UROC1
Zfp239	ZNF239
Lrrc43	LRRC43
Pi4kb	PI4KB
Abcb1b	ABCB1
Spock2	SPOCK2
Tctn3	TCTN3
Epop	EPOP
Stx1a	STX1A
Pqlc2	PQLC2
C1qbp	C1QBP
Gm14137	C15orf62
B4galnt4	B4GALNT4
Trem1	TREM1
BC048562	C3orf84
Vamp3	VAMP3
S100pbp	S100PBP
Ddx39b	DDX39B
Tifab	TIFAB
Tmem170b	TMEM170B
Hist1h2ah	HIST1H2AB
Rbm47	RBM47
Olfr1205	OR4C11
Zfp819	ZNF175
Zfp819	ZNF484
Zfp819	ZNF81
Tmppe	TMPPE
Herc2	HERC2
Glb1	GLB1
Camta1	CAMTA1
Rpain	RPAIN
Mrps21	MRPS21
Dnajc6	DNAJC6
1190002N15Rik	C3orf58
Hist1h4i	HIST1H4C
Hist1h4i	HIST4H4
Dennd2c	DENND2C
Il31	IL31
Klhdc8b	KLHDC8B
Krt23	KRT23
Mllt6	MLLT6
Dhrs2	DHRS2
Oas1c	OAS1
Ifne	IFNE
Clec4a3	CLEC4A
Atg9b	ATG9B
Rab42	RAB42
BC028528	C1orf54
Krt39	KRT39
Tshz1	TSHZ1
Slc9a9	SLC9A9
Qrsl1	QRSL1
Oas1e	OAS1
Krt40	KRT40
Notum	NOTUM
Dnah7a	DNAH7
Ciart	CIART
Ccdc71	CCDC71
Col1a1	COL1A1
Ncam2	NCAM2
Nos3	NOS3
Phf19	PHF19
Rbm7	AP002373.1
Rbm7	RBM7
Itgb3	AC068234.1
Itgb3	ITGB3
Olfr78	OR51E2
Mtap	AL359922.1
Mtap	MTAP
Eno3	ENO3
Cisd2	CISD2
Gkn1	GKN1
Clec4a4	CLEC4A
Zdhhc21	ZDHHC21
Myadml2	MYADML2
Ube2t	UBE2T
Olfr765	OR2AP1
Dpy19l3	DPY19L3
Zcchc18	ZCCHC18
Zcchc18	ZCCHC12
Ascc3	ASCC3
Ddx4	DDX4
Zswim8	ZSWIM8
Olfr767	OR2AP1
Wfdc9	WFDC9
Ptpn13	PTPN13
Atp6v0e2	ATP6V0E2
Bcas1	BCAS1
Wfdc10	WFDC10A
Prr19	PRR19
Ccdc34	CCDC34
Map2k2	AC011005.1
Map2k2	MAP2K2
Naca	NACA
Naca	NACA2
Rasgrp4	RASGRP4
Nts	NTS
Slc25a53	SLC25A53
Hist1h2ag	HIST1H2AB
Atp23	ATP23
Zfp407	ZNF407
Olfr1206	OR4C11
Ptch1	PTCH1
Tbxas1	TBXAS1
Bora	BORA
Gpc6	GPC6
Hnrnpf	HNRNPF
Gpr21	GPR21
Ypel1	YPEL1
Tmem145	TMEM145
Strbp	STRBP
Cd84	CD84
Mrpl38	MRPL38
P2rx1	P2RX1
Mansc1	MANSC1
Tmem108	TMEM108
Xrn2	XRN2
Slc4a3	SLC4A3
Lifr	LIFR
Bud23	BUD23
Gm29797	C20orf204
Plekhg5	PLEKHG5
Mrvi1	MRVI1
Lmx1a	LMX1A
Borcs5	BORCS5
Hipk2	HIPK2
Stkld1	STKLD1
Clec4b1	CLEC4A
Akr7a5	AKR7L
Akr7a5	AKR7A3
Akr7a5	AKR7A2
Cep41	CEP41
Erlec1	ERLEC1
Ppil2	PPIL2
Numa1	NUMA1
Bfsp2	BFSP2
Gatsl2	CASTOR2
Parp11	PARP11
Vsx1	VSX1
Thrap3	THRAP3
Zc3hc1	ZC3HC1
Mfsd4b1	MFSD4B
Wfdc11	WFDC11
Krtap3-3	KRTAP3-2
Krtap3-3	KRTAP3-3
Gbp11	GBP6
Sox18	SOX18
Wfdc13	WFDC13
Fgfrl1	FGFRL1
Slc25a51	SLC25A52
Slc25a51	SLC25A51
Tmem136	TMEM136
Rassf9	RASSF9
Stmnd1	STMND1
Btbd17	BTBD17
Gkn2	GKN2
Atp8b4	ATP8B4
Oas1b	OAS1
Rbm24	RBM24
Kif19a	KIF19
Shisa2	SHISA2
Smc4	SMC4
Rabgap1	RABGAP1
Spint4	SPINT4
Slc16a10	SLC16A10
Krtap3-2	KRTAP3-2
Krtap3-2	KRTAP3-3
Pkp3	PKP3
Olfr1209	OR4C16
Asb3	GPR75-ASB3
Asb3	ASB3
Dido1	DIDO1
Prdm8	PRDM8
Zfyve9	ZFYVE9
Podnl1	PODNL1
Tktl2	TKTL2
Dusp16	DUSP16
Trhde	TRHDE
Zxdc	ZXDC
Npy5r	NPY5R
Olfr1211	OR4C15
Prrt4	PRRT4
Syt16	SYT16
Shb	AL138752.2
Shb	SHB
Prkcd	PRKCD
Dazap1	DAZAP1
Chst3	CHST3
Olfr566	OR51F1
Enpp7	ENPP7
Neurog1	NEUROG1
Gm11639	EFCAB13
Il18bp	IL18BP
Chac2	CHAC2
Rsc1a1	RSC1A1
Pbx1	PBX1
Ddi2	RSC1A1
Rcc1l	RCC1L
Dnajc30	DNAJC30
Mecp2	MECP2
Dct	DCT
Col20a1	COL20A1
Gpr75	GPR75
Cmas	CMAS
Slc13a2	SLC13A2
Entpd1	AL365273.2
Entpd1	ENTPD1
Gm20878	AL162231.1
Tbata	TBATA
Klhdc7b	KLHDC7B
Plod1	PLOD1
Oas1f	OAS1
Cfap100	CFAP100
Syce3	SYCE3
Taf10	TAF10
Tspyl1	TSPYL1
Uvssa	UVSSA
Ccl17	CCL17
Vmn1r5	VN1R5
Crybg1	CRYBG1
Nupl1	NUP58
Ilk	ILK
Gm21541	CCL21
Wfdc3	WFDC3
Arpp21	ARPP21
Atp8a2	ATP8A2
Ackr3	ACKR3
Entpd6	ENTPD6
Tcea2	TCEA2
Arpc3	ARPC3
Sh2b1	SH2B1
Olfr779	OR6C6
Lrrc61	LRRC61
Mrto4	MRTO4
Dhrs4	DHRS4
Dhrs4	DHRS4L2
Opn1mw	OPN1MW
Opn1mw	OPN1LW
Opn1mw	OPN1MW2
Opn1mw	OPN1MW3
Slc25a4	SLC25A4
Rarres2	RARRES2
Chkb	CHKB
Chkb	CHKB-CPT1B
Clec4a2	CLEC4A
Rtn4ip1	RTN4IP1
Pcbp1	PCBP1
Olfr780	OR6C68
Krtap3-1	KRTAP3-1
Krtap1-5	KRTAP1-5
Krtap1-5	KRTAP1-3
Krtap1-5	KRTAP1-1
Krtap1-5	KRTAP1-4
Gkn3	GKN3P
Pibf1	PIBF1
Mamld1	MAMLD1
Gm10778	ZNF124
St8sia1	ST8SIA1
Slc10a6	SLC10A6
Oas1h	OAS1
Ptov1	PTOV1
Nln	NLN
Rnf212	RNF212
Npy1r	NPY1R
Nupl1	NUP58
Cndp1	CNDP1
Olfr782	OR6C6
Mroh6	MROH6
Adtrp	ADTRP
Dmd	DMD
Gm11938	KRTAP2-1
Gm11938	KRTAP2-2
Gm11938	KRTAP2-3
Gm11938	KRTAP2-4
Olfr786	OR6C1
Ythdf3	YTHDF3
Fxyd4	FXYD4
Sp6	SP6
Tmem159	TMEM159
Ceacam18	CEACAM18
Gm11937	KRTAP2-1
Gm11937	KRTAP2-2
Gm11937	KRTAP2-3
Gm11937	KRTAP2-4
Megf8	MEGF8
Krtap2-4	KRTAP2-1
Krtap2-4	KRTAP2-2
Krtap2-4	KRTAP2-3
Krtap2-4	KRTAP2-4
Scrn2	SCRN2
Tgds	TGDS
Agmat	AGMAT
Rrp8	RRP8
Dis3	DIS3
Treml4	TREML4
Cpt1b	CPT1B
Cbx2	CBX2
Trnau1ap	TRNAU1AP
Slc26a10	SLC26A10
B3gnt4	B3GNT4
Aspscr1	ASPSCR1
Trim7	TRIM7
Lrrc8b	LRRC8B
Diablo	DIABLO
Vipr1	VIPR1
Fbxo27	FBXO27
Tph2	TPH2
Ube2d3	UBE2D3
Atp5b	ATP5B
Serpina3k	SERPINA3
Alx1	ALX1
B4galnt1	B4GALNT1
Dnajc16	DNAJC16
Gm12184	CDK2AP1
Serpina3m	SERPINA3
Cisd3	CISD3
Lalba	LALBA
Arhgap42	ARHGAP42
Bbox1	BBOX1
Gm11808	UBA52
1700016H13Rik	C4orf36
Rexo4	REXO4
Cbx8	CBX8
Ciapin1	CIAPIN1
Pacs2	PACS2
Bmp10	BMP10
Zfp957	TCF20
Naf1	NAF1
Oas1g	OAS1
Rfx3	RFX3
Cap2	CAP2
Sorcs2	SORCS2
Pnpt1	PNPT1
Kctd3	KCTD3
Pcgf2	PCGF2
Olfr1212	OR4C15
Col10a1	COL10A1
Slc15a4	SLC15A4
Pou2f3	POU2F3
Crebl2	CREBL2
Cd5l	CD5L
Tspyl4	TSPYL4
Fbxw22	FBXW12
Prex1	PREX1
Gm11562	KRTAP2-1
Gm11562	KRTAP2-2
Gm11562	KRTAP2-3
Gm11562	KRTAP2-4
Slit2	SLIT2
Krtap4-1	KRTAP4-6
Krtap4-1	KRTAP4-8
Krtap4-1	KRTAP4-5
Krtap4-1	KRTAP4-16
Krtap4-1	KRTAP4-9
Krtap4-1	KRTAP4-7
Krtap4-1	KRTAP4-12
Krtap4-1	KRTAP4-11
Ggt5	GGT5
Krtap4-2	KRTAP4-6
Krtap4-2	KRTAP4-8
Krtap4-2	KRTAP4-5
Krtap4-2	KRTAP4-16
Krtap4-2	KRTAP4-9
Krtap4-2	KRTAP4-7
Krtap4-2	KRTAP4-12
Krtap4-2	KRTAP4-11
Nkx2-4	NKX2-4
Dnttip1	DNTTIP1
Pex10	PEX10
Gm13762	OR4C15
Nt5dc1	NT5DC1
Ppp1r12c	PPP1R12C
Gm3055	ZNF781
Asprv1	ASPRV1
Krtap4-7	KRTAP4-6
Krtap4-7	KRTAP4-8
Krtap4-7	KRTAP4-5
Krtap4-7	KRTAP4-16
Krtap4-7	KRTAP4-9
Krtap4-7	KRTAP4-7
Krtap4-7	KRTAP4-12
Krtap4-7	KRTAP4-11
Cfap99	CFAP99
Olfr310	OR14C36
Dmrta1	DMRTA1
Prtg	PRTG
Col17a1	COL17A1
Cbx4	CBX4
Olfr1214	OR4C15
Plekhj1	PLEKHJ1
Gm5617	C11orf71
Esf1	ESF1
Camkk1	CAMKK1
Gm11555	KRTAP4-6
Gm11555	KRTAP4-8
Gm11555	KRTAP4-5
Gm11555	KRTAP4-16
Gm11555	KRTAP4-9
Gm11555	KRTAP4-7
Gm11555	KRTAP4-12
Gm11555	KRTAP4-11
Psapl1	PSAPL1
Coq9	COQ9
Olfr309	OR13G1
Dalrd3	DALRD3
Nnmt	NNMT
Ctdsp2	CTDSP2
Glt1d1	GLT1D1
Gm11563	KRTAP4-6
Gm11563	KRTAP4-8
Gm11563	KRTAP4-5
Gm11563	KRTAP4-16
Gm11563	KRTAP4-9
Gm11563	KRTAP4-7
Gm11563	KRTAP4-12
Gm11563	KRTAP4-11
Mdm1	MDM1
Pygb	PYGB
Pirt	PIRT
Gm4767	ZNF124
Helt	HELT
Msx2	MSX2
H2-D1	HLA-G
H2-D1	HLA-B
H2-D1	HLA-A
H2-D1	HLA-F
H2-D1	HLA-C
H2-D1	HLA-E
Slc38a9	SLC38A9
Sf3a2	SF3A2
Oas1a	OAS1
Farp1	FARP1
Fgf5	FGF5
Gtf2ird2	GTF2IRD2
Gtf2ird2	GTF2IRD2B
Slc6a3	SLC6A3
Sdr16c5	SDR16C5
Tnfrsf25	TNFRSF25
Mtm1	MTM1
Fam98c	FAM98C
Prmt8	PRMT8
1700007G11Rik	C4orf22
Cracr2a	CRACR2A
Wdr6	WDR6
Fkbp4	FKBP4
Krtap4-6	KRTAP4-3
Pik3r1	PIK3R1
Prpf40a	PRPF40A
Ndufaf5	NDUFAF5
Spin1	SPIN1
Cers4	CERS4
Eqtn	EQTN
Gnl3l	GNL3L
Olfr568	OR51F2
Ttf2	TTF2
Siglece	SIGLEC7
Siglece	SIGLEC12
Siglece	SIGLEC9
Siglece	SIGLEC8
Cer1	CER1
Nbn	NBN
Zfp352	KLF18
Slc46a1	SLC46A1
Fibin	FIBIN
Gid8	GID8
Vmn1r6	VN1R5
Bcam	BCAM
Emc1	EMC1
Gpr180	GPR180
Chrna4	CHRNA4
Ncf1	NCF1
Fam3a	FAM3A
Bmp3	BMP3
Impdh1	IMPDH1
Slfn2	SLFN12L
Slfn2	SLFN12
